,sz_prob,pred,label
9.99609375,0.0743032917380333,0.0,0.0
11.99609375,0.0575199611485004,0.0,0.0
13.99609375,0.0468610003590583,0.0,0.0
15.99609375,0.0633165463805198,0.0,0.0
17.99609375,0.0579358898103237,0.0,0.0
19.99609375,0.0682797357439994,0.0,0.0
21.99609375,0.0810017436742782,0.0,0.0
23.99609375,0.0656834319233894,0.0,0.0
25.99609375,0.0517581291496753,0.0,0.0
27.99609375,0.0536307692527771,0.0,0.0
29.99609375,0.0527894981205463,0.0,0.0
31.99609375,0.0590968206524848,0.0,0.0
33.99609375,0.0669623240828514,0.0,0.0
35.99609375,0.0541821606457233,0.0,0.0
37.99609375,0.0410757772624492,0.0,0.0
39.99609375,0.0330911986529827,0.0,0.0
41.99609375,0.0267973374575376,0.0,0.0
43.99609375,0.0305319242179393,0.0,0.0
45.99609375,0.035075057297945,0.0,0.0
47.99609375,0.0407810099422931,0.0,0.0
49.99609375,0.0479873903095722,0.0,0.0
51.99609375,0.0408849082887172,0.0,0.0
53.99609375,0.0422548577189445,0.0,0.0
55.99609375,0.0368726253509521,0.0,0.0
57.99609375,0.0349085293710231,0.0,0.0
59.99609375,0.0432525053620338,0.0,0.0
61.99609375,0.0370769947767257,0.0,0.0
63.99609375,0.0333023630082607,0.0,0.0
65.99609375,0.0424668192863464,0.0,0.0
67.99609375,0.0379840806126594,0.0,0.0
69.99609375,0.0390725545585155,0.0,0.0
71.99609375,0.0418234094977378,0.0,0.0
73.99609375,0.0409732237458229,0.0,0.0
75.99609375,0.0371918827295303,0.0,0.0
77.99609375,0.0444439798593521,0.0,0.0
79.99609375,0.0399365611374378,0.0,0.0
81.99609375,0.0373007468879222,0.0,0.0
83.99609375,0.0418735481798648,0.0,0.0
85.99609375,0.0437063239514827,0.0,0.0
87.99609375,0.0431671701371669,0.0,0.0
89.99609375,0.0478159897029399,0.0,0.0
91.99609375,0.0495974794030189,0.0,0.0
93.99609375,0.0521708019077777,0.0,0.0
95.99609375,0.0493833608925342,0.0,0.0
97.99609375,0.0450475998222827,0.0,0.0
99.99609375,0.0349817723035812,0.0,0.0
101.99609375,0.0409062169492244,0.0,0.0
103.99609375,0.0313644632697105,0.0,0.0
105.99609375,0.039809126406908,0.0,0.0
107.99609375,0.0344148203730583,0.0,0.0
109.99609375,0.0425866395235061,0.0,0.0
111.99609375,0.0430946983397007,0.0,0.0
113.99609375,0.0490717478096485,0.0,0.0
115.99609375,0.053122978657484,0.0,0.0
117.99609375,0.0503666885197162,0.0,0.0
119.99609375,0.0402047634124755,0.0,0.0
121.99609375,0.0457880571484565,0.0,0.0
123.99609375,0.0415538921952247,0.0,0.0
125.99609375,0.0325226932764053,0.0,0.0
127.99609375,0.0349580720067024,0.0,0.0
129.99609375,0.0281090606003999,0.0,0.0
131.99609375,0.0311199072748422,0.0,0.0
133.99609375,0.0327580608427524,0.0,0.0
135.99609375,0.049719464033842,0.0,0.0
137.99609375,0.0565826520323753,0.0,0.0
139.99609375,0.0690813884139061,0.0,0.0
141.99609375,0.0669650807976722,0.0,0.0
143.99609375,0.0503892041742801,0.0,0.0
145.99609375,0.0513000637292861,0.0,0.0
147.99609375,0.0393132381141185,0.0,0.0
149.99609375,0.0453219152987003,0.0,0.0
151.99609375,0.043051328510046,0.0,0.0
153.99609375,0.0370942316949367,0.0,0.0
155.99609375,0.0476627424359321,0.0,0.0
157.99609375,0.033376570791006,0.0,0.0
159.99609375,0.0310456790030002,0.0,0.0
161.99609375,0.0333465300500392,0.0,0.0
