,sz_prob,pred,label
9.99609375,0.450342446565628,0.0,0.0
11.99609375,0.4497688412666321,0.0,0.0
13.99609375,0.4450443983078003,0.0,0.0
15.99609375,0.5094224214553833,0.0,0.0
17.99609375,0.5136277675628662,0.0,0.0
19.99609375,0.6456570029258728,0.0,0.0
21.99609375,0.534686803817749,0.0,0.0
23.99609375,0.4821719527244568,0.0,0.0
25.99609375,0.3342114090919494,0.0,0.0
27.99609375,0.2347955554723739,0.0,0.0
29.99609375,0.1884732246398925,0.0,0.0
31.99609375,0.1069936826825141,0.0,0.0
33.99609375,0.1372554302215576,0.0,0.0
35.99609375,0.1250199377536773,0.0,0.0
37.99609375,0.1338163316249847,0.0,0.0
39.99609375,0.1397464722394943,0.0,0.0
41.99609375,0.1625968813896179,0.0,0.0
43.99609375,0.1738974303007125,0.0,0.0
45.99609375,0.1650507748126983,0.0,0.0
47.99609375,0.1819985061883926,0.0,0.0
49.99609375,0.2651766538619995,0.0,0.0
51.99609375,0.178383857011795,0.0,0.0
53.99609375,0.1835234463214874,0.0,0.0
55.99609375,0.1584031283855438,0.0,0.0
57.99609375,0.1663169860839843,0.0,0.0
59.99609375,0.1103715524077415,0.0,0.0
61.99609375,0.0970361828804016,0.0,0.0
63.99609375,0.0979049727320671,0.0,0.0
65.99609375,0.1032481119036674,0.0,0.0
67.99609375,0.1081301569938659,0.0,0.0
69.99609375,0.0964867919683456,0.0,0.0
71.99609375,0.1518771648406982,0.0,0.0
73.99609375,0.2382547706365585,0.0,0.0
75.99609375,0.2813607156276703,0.0,0.0
77.99609375,0.2451715767383575,0.0,0.0
79.99609375,0.1847131550312042,0.0,0.0
81.99609375,0.1380667984485626,0.0,0.0
83.99609375,0.1217270419001579,0.0,0.0
85.99609375,0.173734650015831,0.0,0.0
87.99609375,0.1582744568586349,0.0,0.0
89.99609375,0.1927476376295089,0.0,0.0
91.99609375,0.1873850226402282,0.0,0.0
93.99609375,0.2033359855413437,0.0,0.0
95.99609375,0.1963546723127365,0.0,0.0
97.99609375,0.1218341588973999,0.0,0.0
99.99609375,0.1304121762514114,0.0,0.0
101.99609375,0.1088241264224052,0.0,0.0
103.99609375,0.236105814576149,0.0,0.0
105.99609375,0.1382916420698166,0.0,0.0
107.99609375,0.1786170303821563,0.0,0.0
109.99609375,0.1656146347522735,0.0,0.0
111.99609375,0.2414337545633316,0.0,0.0
113.99609375,0.3045804500579834,0.0,0.0
115.99609375,0.2270420044660568,0.0,0.0
117.99609375,0.1600606441497802,0.0,0.0
119.99609375,0.0741572901606559,0.0,0.0
121.99609375,0.0534638054668903,0.0,0.0
123.99609375,0.065006747841835,0.0,0.0
125.99609375,0.0491618998348712,0.0,0.0
127.99609375,0.0908245369791984,0.0,0.0
129.99609375,0.0885170623660087,0.0,0.0
131.99609375,0.0865998119115829,0.0,0.0
133.99609375,0.1337704807519912,0.0,0.0
135.99609375,0.1792501211166381,0.0,0.0
137.99609375,0.1557524502277374,0.0,0.0
139.99609375,0.2453790009021759,0.0,0.0
141.99609375,0.1417178809642791,0.0,0.0
143.99609375,0.1541493386030197,0.0,0.0
145.99609375,0.1641932427883148,0.0,0.0
147.99609375,0.1249821633100509,0.0,0.0
149.99609375,0.169712632894516,0.0,0.0
151.99609375,0.2820902168750763,0.0,0.0
153.99609375,0.1691562086343765,0.0,0.0
155.99609375,0.124428853392601,0.0,0.0
157.99609375,0.1125334054231643,0.0,0.0
159.99609375,0.0605078376829624,0.0,0.0
161.99609375,0.0560809560120105,0.0,0.0
163.99609375,0.042869858443737,0.0,0.0
165.99609375,0.0560344867408275,0.0,0.0
167.99609375,0.0550296083092689,0.0,0.0
169.99609375,0.0698555409908294,0.0,0.0
171.99609375,0.100593201816082,0.0,0.0
173.99609375,0.0818617269396781,0.0,0.0
175.99609375,0.0987723916769027,0.0,0.0
177.99609375,0.0982018485665321,0.0,0.0
179.99609375,0.1329988539218902,0.0,0.0
181.99609375,0.0984461084008216,0.0,0.0
183.99609375,0.0853383839130401,0.0,0.0
185.99609375,0.151503175497055,0.0,0.0
187.99609375,0.1113008484244346,0.0,0.0
189.99609375,0.1179446801543235,0.0,0.0
191.99609375,0.1201502680778503,0.0,0.0
193.99609375,0.0980293154716491,0.0,0.0
195.99609375,0.1118602901697158,0.0,0.0
197.99609375,0.127267986536026,0.0,0.0
199.99609375,0.1619563549757003,0.0,0.0
201.99609375,0.1802773028612136,0.0,0.0
203.99609375,0.1312646865844726,0.0,0.0
205.99609375,0.128910481929779,0.0,0.0
207.99609375,0.0990528836846351,0.0,0.0
209.99609375,0.1379951983690261,0.0,0.0
211.99609375,0.1716933995485305,0.0,0.0
213.99609375,0.1602786183357238,0.0,0.0
215.99609375,0.1020128726959228,0.0,0.0
217.99609375,0.0629075318574905,0.0,0.0
219.99609375,0.1232581287622451,0.0,0.0
221.99609375,0.1651534885168075,0.0,0.0
223.99609375,0.134662389755249,0.0,0.0
225.99609375,0.1543082445859909,0.0,0.0
227.99609375,0.085590049624443,0.0,0.0
229.99609375,0.1101535633206367,0.0,0.0
231.99609375,0.1570602804422378,0.0,0.0
233.99609375,0.1741200238466262,0.0,0.0
235.99609375,0.1777780652046203,0.0,0.0
237.99609375,0.1460113078355789,0.0,0.0
239.99609375,0.1375559866428375,0.0,0.0
241.99609375,0.16978320479393,0.0,0.0
243.99609375,0.2664454877376556,0.0,0.0
245.99609375,0.2430349737405777,0.0,0.0
247.99609375,0.2178640365600586,0.0,0.0
249.99609375,0.1588265746831894,0.0,0.0
251.99609375,0.2370755672454834,0.0,0.0
253.99609375,0.2698284983634949,0.0,0.0
255.99609375,0.2058103531599044,0.0,0.0
257.99609375,0.2970032393932342,0.0,0.0
259.99609375,0.3388096392154693,0.0,0.0
261.99609375,0.4011086523532867,0.0,0.0
263.99609375,0.3894186913967132,0.0,0.0
265.99609375,0.4164398610591888,0.0,0.0
267.99609375,0.3305923640727997,0.0,0.0
269.99609375,0.2580110430717468,0.0,0.0
271.99609375,0.313324511051178,0.0,0.0
273.99609375,0.3559422194957733,0.0,0.0
275.99609375,0.4505842328071594,0.0,0.0
277.99609375,0.379638522863388,0.0,0.0
279.99609375,0.2733793556690216,0.0,0.0
281.99609375,0.1647379398345947,0.0,0.0
283.99609375,0.1444815397262573,0.0,0.0
285.99609375,0.1596129685640335,0.0,0.0
287.99609375,0.2106018811464309,0.0,0.0
289.99609375,0.3492588400840759,0.0,0.0
291.99609375,0.3156207203865051,0.0,0.0
293.99609375,0.3459329307079315,0.0,0.0
295.99609375,0.1847296506166458,0.0,0.0
297.99609375,0.1061357483267784,0.0,0.0
299.99609375,0.0769993141293525,0.0,1.0
301.99609375,0.048266164958477,0.0,1.0
303.99609375,0.0594857782125473,0.0,1.0
305.99609375,0.1191551014780998,0.0,1.0
307.99609375,0.2445284724235534,0.0,1.0
309.99609375,0.4237712621688843,0.0,1.0
311.99609375,0.399888664484024,0.0,1.0
