,sz_prob,pred,label
9.99609375,0.0405979081988334,0.0,0.0
11.99609375,0.0444547422230243,0.0,0.0
13.99609375,0.0354046821594238,0.0,0.0
15.99609375,0.0328765623271465,0.0,0.0
17.99609375,0.0342991277575492,0.0,0.0
19.99609375,0.0286254696547985,0.0,0.0
21.99609375,0.0391823276877403,0.0,0.0
23.99609375,0.0406151600182056,0.0,0.0
25.99609375,0.0475423745810985,0.0,0.0
27.99609375,0.0564223863184452,0.0,0.0
29.99609375,0.0554603636264801,0.0,0.0
31.99609375,0.0492946170270442,0.0,0.0
33.99609375,0.0458102822303772,0.0,0.0
35.99609375,0.0412465967237949,0.0,0.0
37.99609375,0.0379942394793033,0.0,0.0
39.99609375,0.0455968640744686,0.0,0.0
41.99609375,0.0495348386466503,0.0,0.0
43.99609375,0.0456640124320983,0.0,0.0
45.99609375,0.0348123647272586,0.0,0.0
47.99609375,0.035962913185358,0.0,0.0
49.99609375,0.0380471274256706,0.0,0.0
51.99609375,0.0318226143717765,0.0,0.0
53.99609375,0.0425549075007438,0.0,0.0
55.99609375,0.0332009084522724,0.0,0.0
57.99609375,0.0401147603988647,0.0,0.0
59.99609375,0.0482150726020336,0.0,0.0
61.99609375,0.0436065979301929,0.0,0.0
63.99609375,0.0433204658329486,0.0,0.0
65.99609375,0.0458377972245216,0.0,0.0
67.99609375,0.0368661023676395,0.0,0.0
69.99609375,0.0341485030949115,0.0,0.0
71.99609375,0.0321394652128219,0.0,0.0
73.99609375,0.0383259914815425,0.0,0.0
75.99609375,0.0431081913411617,0.0,0.0
77.99609375,0.0487152002751827,0.0,0.0
79.99609375,0.0444740056991577,0.0,0.0
81.99609375,0.0390291288495063,0.0,0.0
83.99609375,0.0380855947732925,0.0,0.0
85.99609375,0.036893930286169,0.0,0.0
87.99609375,0.0376980230212211,0.0,0.0
89.99609375,0.0448111593723297,0.0,0.0
91.99609375,0.0360205806791782,0.0,0.0
93.99609375,0.0342991948127746,0.0,0.0
95.99609375,0.0302202887833118,0.0,0.0
97.99609375,0.0278023425489664,0.0,0.0
99.99609375,0.0375725105404853,0.0,0.0
101.99609375,0.0478396788239479,0.0,0.0
103.99609375,0.0492564141750335,0.0,0.0
105.99609375,0.0461877770721912,0.0,0.0
107.99609375,0.0403972044587135,0.0,0.0
109.99609375,0.0396782495081424,0.0,0.0
111.99609375,0.045192927122116,0.0,0.0
113.99609375,0.0533488281071186,0.0,0.0
115.99609375,0.0432987175881862,0.0,0.0
117.99609375,0.0405185595154762,0.0,0.0
119.99609375,0.0377503782510757,0.0,0.0
121.99609375,0.0356591790914535,0.0,0.0
123.99609375,0.0540846586227417,0.0,0.0
125.99609375,0.0418438389897346,0.0,0.0
127.99609375,0.0426974669098854,0.0,0.0
129.99609375,0.0415496714413166,0.0,0.0
131.99609375,0.0355529673397541,0.0,0.0
133.99609375,0.0445758402347564,0.0,0.0
135.99609375,0.0469800494611263,0.0,0.0
137.99609375,0.0545740239322185,0.0,0.0
139.99609375,0.0535204336047172,0.0,0.0
141.99609375,0.0459097921848297,0.0,0.0
143.99609375,0.0437649227678775,0.0,0.0
145.99609375,0.0482480376958847,0.0,0.0
147.99609375,0.0507538020610809,0.0,0.0
149.99609375,0.0460389479994773,0.0,0.0
151.99609375,0.0446356683969497,0.0,0.0
153.99609375,0.034707885235548,0.0,0.0
155.99609375,0.0324069298803806,0.0,0.0
157.99609375,0.0342060290277004,0.0,0.0
159.99609375,0.0422462932765483,0.0,0.0
161.99609375,0.0376600623130798,0.0,0.0
163.99609375,0.0336758010089397,0.0,0.0
165.99609375,0.0399917550384998,0.0,0.0
167.99609375,0.0340401642024517,0.0,0.0
169.99609375,0.0398162975907325,0.0,0.0
171.99609375,0.0430764779448509,0.0,0.0
173.99609375,0.0402991995215415,0.0,0.0
175.99609375,0.0292570516467094,0.0,0.0
177.99609375,0.0373677983880043,0.0,0.0
179.99609375,0.0391381084918975,0.0,0.0
181.99609375,0.0432716682553291,0.0,0.0
183.99609375,0.0445392467081546,0.0,0.0
185.99609375,0.0434649251401424,0.0,0.0
187.99609375,0.0340160317718982,0.0,0.0
189.99609375,0.0304703712463378,0.0,0.0
191.99609375,0.0244073271751403,0.0,0.0
193.99609375,0.0237152129411697,0.0,0.0
195.99609375,0.0267094261944293,0.0,0.0
197.99609375,0.0273912828415632,0.0,0.0
199.99609375,0.0308006834238767,0.0,0.0
201.99609375,0.0279748886823654,0.0,0.0
203.99609375,0.0376289039850235,0.0,0.0
205.99609375,0.044123787432909,0.0,0.0
207.99609375,0.0360305421054363,0.0,0.0
209.99609375,0.0450860373675823,0.0,0.0
211.99609375,0.0472166165709495,0.0,0.0
213.99609375,0.0347331054508686,0.0,0.0
215.99609375,0.0347212292253971,0.0,0.0
217.99609375,0.0293475743383169,0.0,0.0
219.99609375,0.0227932631969451,0.0,0.0
221.99609375,0.0256626829504966,0.0,0.0
223.99609375,0.0292274430394172,0.0,0.0
225.99609375,0.0369160510599613,0.0,0.0
227.99609375,0.043795246630907,0.0,0.0
229.99609375,0.0394914336502552,0.0,0.0
231.99609375,0.048734426498413,0.0,0.0
233.99609375,0.0595608539879322,0.0,0.0
235.99609375,0.0442565865814685,0.0,0.0
237.99609375,0.0453479066491127,0.0,0.0
239.99609375,0.0438913851976394,0.0,0.0
241.99609375,0.0305858813226223,0.0,0.0
243.99609375,0.0327639319002628,0.0,0.0
245.99609375,0.0287624783813953,0.0,0.0
247.99609375,0.028790820389986,0.0,0.0
249.99609375,0.0293915104120969,0.0,0.0
251.99609375,0.0367083214223384,0.0,0.0
253.99609375,0.037064641714096,0.0,0.0
255.99609375,0.0299561116844415,0.0,0.0
257.99609375,0.0389875546097755,0.0,0.0
259.99609375,0.0341593436896801,0.0,0.0
261.99609375,0.0355966575443744,0.0,0.0
263.99609375,0.0403409935534,0.0,0.0
265.99609375,0.0418686233460903,0.0,0.0
267.99609375,0.0414572395384311,0.0,0.0
269.99609375,0.0588648580014705,0.0,0.0
271.99609375,0.0606777146458625,0.0,0.0
273.99609375,0.0560565255582332,0.0,0.0
275.99609375,0.0410533733665943,0.0,0.0
277.99609375,0.0366427078843116,0.0,0.0
279.99609375,0.0298107136040925,0.0,0.0
281.99609375,0.0336205065250396,0.0,0.0
283.99609375,0.0343989431858062,0.0,0.0
285.99609375,0.0408461913466453,0.0,0.0
287.99609375,0.0390677489340305,0.0,0.0
289.99609375,0.0410356298089027,0.0,0.0
291.99609375,0.043726198375225,0.0,0.0
293.99609375,0.0359630472958087,0.0,0.0
295.99609375,0.0295832157135009,0.0,0.0
297.99609375,0.0268068965524435,0.0,0.0
299.99609375,0.0213692840188741,0.0,0.0
301.99609375,0.0249167587608099,0.0,0.0
303.99609375,0.0293827299028635,0.0,0.0
305.99609375,0.0294736418873071,0.0,0.0
307.99609375,0.037206508219242,0.0,0.0
309.99609375,0.0281148739159107,0.0,0.0
311.99609375,0.0265078004449605,0.0,0.0
313.99609375,0.0290302410721778,0.0,0.0
315.99609375,0.0240532774478197,0.0,0.0
317.99609375,0.0249162204563617,0.0,0.0
319.99609375,0.0264678429812192,0.0,0.0
321.99609375,0.0222338493913412,0.0,0.0
323.99609375,0.0289749093353748,0.0,0.0
325.99609375,0.0369328558444976,0.0,0.0
327.99609375,0.0460622534155845,0.0,0.0
329.99609375,0.0378685370087623,0.0,0.0
331.99609375,0.0376545526087284,0.0,0.0
333.99609375,0.031525645405054,0.0,0.0
335.99609375,0.0379923284053802,0.0,0.0
337.99609375,0.0385215915739536,0.0,0.0
339.99609375,0.0466724932193756,0.0,0.0
341.99609375,0.0425938367843627,0.0,0.0
343.99609375,0.0425097867846488,0.0,0.0
345.99609375,0.0315507613122463,0.0,0.0
347.99609375,0.0410046204924583,0.0,0.0
349.99609375,0.0358772948384285,0.0,0.0
351.99609375,0.0361392870545387,0.0,0.0
353.99609375,0.0257605258375406,0.0,0.0
355.99609375,0.0299199055880308,0.0,0.0
357.99609375,0.0331676006317138,0.0,0.0
359.99609375,0.0362845957279205,0.0,0.0
361.99609375,0.0483731217682361,0.0,0.0
363.99609375,0.0392558276653289,0.0,0.0
365.99609375,0.0342408455908298,0.0,0.0
367.99609375,0.0278535988181829,0.0,0.0
369.99609375,0.02682925760746,0.0,0.0
371.99609375,0.0343959592282772,0.0,0.0
373.99609375,0.0415259003639221,0.0,0.0
375.99609375,0.044676549732685,0.0,0.0
377.99609375,0.0383804813027381,0.0,0.0
379.99609375,0.0284373741596937,0.0,0.0
381.99609375,0.0253010485321283,0.0,0.0
383.99609375,0.0269748531281948,0.0,0.0
385.99609375,0.0364180169999599,0.0,0.0
387.99609375,0.0428439490497112,0.0,0.0
389.99609375,0.0442162342369556,0.0,0.0
